measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2001,51.7405095097,99.4009825771,29.1802803158
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2001,7.72581133717e-05,0.000127667559069,3.36947632834e-05
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2001,7.06304425873e-05,0.000135241598902,4.06812617421e-05
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2001,0.0983786392342,0.162735169028,0.040996681554200005
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2001,0.0841755431213,0.161713361049,0.0474727822995
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2004,64.6389737457,106.729752191,30.0359823405
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2004,52.6097164031,98.7095411657,30.3219694224
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2004,7.81914484713e-05,0.000128712571069,3.69162526775e-05
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2004,6.97874576866e-05,0.00012694324526,4.10508179795e-05
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2004,0.0947898090572,0.156513821998,0.0440462598015
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2004,0.0793629125624,0.14890551062,0.0457413567781
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2004,3160.90502903,4133.55879485,2195.08552385
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2004,4201.72186867,6358.01204723,2997.67107007
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2004,0.00382838137133,0.00494616534258,0.00265899397235
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2004,0.00557361015478,0.00835000150134,0.00406410670568
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Rate,2004,4.63530849559,6.06165639994,3.21898269128
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Rate,2004,6.3383897134,9.59120080231,4.52205264142
Deaths,Nigeria,Male,All Ages,Asthma,Number,2004,1436.41280793,2143.11967242,947.523587929
Deaths,Nigeria,Female,All Ages,Asthma,Number,2004,2102.56417085,3151.48507234,1430.23140734
Deaths,Nigeria,Male,All Ages,Asthma,Percent,2004,0.00173943130317,0.00251938398844,0.00116825452275
Deaths,Nigeria,Female,All Ages,Asthma,Percent,2004,0.00278797901602,0.00413638234169,0.00197744708712
Deaths,Nigeria,Male,All Ages,Asthma,Rate,2004,2.10642725126,3.1427773797,1.38949576041
Deaths,Nigeria,Female,All Ages,Asthma,Rate,2004,3.17176422638,4.75408444177,2.15753548745
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2003,3143.05285054,4090.22476642,2146.63227643
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2003,4216.23880485,6412.48412741,2972.18006368
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2003,0.00381360745681,0.00492605289664,0.0026348238288
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2003,0.00559975989069,0.00846342147578,0.00403568576227
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Rate,2003,4.73292254492,6.159208238410001,3.2324764424500003
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Rate,2003,6.525861194699999,9.925192396729999,4.60031687932
Deaths,Nigeria,Male,All Ages,Asthma,Number,2003,1469.81534226,2133.17837515,962.673855201
Deaths,Nigeria,Female,All Ages,Asthma,Number,2003,2135.68019528,3205.77987935,1458.55296322
Deaths,Nigeria,Male,All Ages,Asthma,Percent,2003,0.001782853792,0.00261073155539,0.00118894243608
Deaths,Nigeria,Female,All Ages,Asthma,Percent,2003,0.00283569139116,0.0042536536634,0.00198745596427
Deaths,Nigeria,Male,All Ages,Asthma,Rate,2003,2.21330104871,3.2122170718,1.44962907382
Deaths,Nigeria,Female,All Ages,Asthma,Rate,2003,3.30558897532,4.9618808330599995,2.2575367818800003
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2003,63.6313488269,103.95637264,29.0342859393
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2003,52.1105512522,99.6915542437,30.3407829312
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2003,7.71274480705e-05,0.000125330343673,3.64160197084e-05
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2003,6.9213327241e-05,0.000129993208283,4.06854865156e-05
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2003,0.09581838414680001,0.156541262,0.0437208768138
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2003,0.08065630055379999,0.154301802006,0.046961224710499995
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Number,2004,3547.14839602,4634.81795391,2510.77652352
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Number,2004,7493.3567477,9797.34628654,5707.1033721
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Percent,2004,0.00429493063357,0.00551282347349,0.00305852018044
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Percent,2004,0.00994128450349,0.0124767332456,0.00788262483448
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Rate,2004,5.2017149975,6.796727785240001,3.68192768942
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Rate,2004,11.3038932164,14.779512033900001,8.60929077119
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Number,2002,3529.59653258,4614.4935767,2453.51301866
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Number,2002,7865.17499934,10182.0562797,6062.34234098
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Percent,2002,0.00431411729603,0.00562447774589,0.00311721832928
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Percent,2002,0.0104883374611,0.0130246887215,0.00841128577035
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Rate,2002,5.45496650701,7.13166722467,3.79188703801
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Rate,2002,12.484113930500001,16.1616175931,9.622541453570001
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2002,3113.99408498,4043.79644659,2161.5375827
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2002,4261.46517191,6526.88582487,2983.7627374
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2002,0.00380700442336,0.00496350861609,0.00265936339699
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2002,0.00568144543406,0.00873779336764,0.00408447609895
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Rate,2002,4.81265586017,6.24965884166,3.3406410643399997
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Rate,2002,6.76407285556,10.359894885500001,4.73602099871
Deaths,Nigeria,Male,All Ages,Asthma,Number,2002,1508.77697592,2214.06981118,988.079920973
Deaths,Nigeria,Female,All Ages,Asthma,Number,2002,2186.94607471,3295.79073347,1481.59534267
Deaths,Nigeria,Male,All Ages,Asthma,Percent,2002,0.00184388720661,0.00271516489615,0.00122838404076
Deaths,Nigeria,Female,All Ages,Asthma,Percent,2002,0.00291514604485,0.00440017102844,0.00203425274387
Deaths,Nigeria,Male,All Ages,Asthma,Rate,2002,2.33180415785,3.42182925234,1.52707053778
Deaths,Nigeria,Female,All Ages,Asthma,Rate,2002,3.4712621091000004,5.2312919943,2.35168385426
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2002,63.1210064947,104.304293443,28.1650777048
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2002,52.1777765323,101.709273103,29.8833286874
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2002,7.71000066939e-05,0.000125646056703,3.59836311984e-05
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2002,6.95707685507e-05,0.000133282613514,4.02804232735e-05
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2002,0.0975530696324,0.16120154868,0.043528928626599996
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2002,0.0828199381356,0.16143952974,0.0474327500645
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2005,3159.21816141,4113.99920318,2187.61387471
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2005,4129.14111988,6212.40883673,2935.26831875
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2005,0.0038400407515,0.00499710520586,0.00268269097882
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2005,0.00551306112709,0.00823327190253,0.00404705319319
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Rate,2005,4.51015683359,5.87321947127,3.12307702798
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Rate,2005,6.0686587029500005,9.130467537609999,4.3140064993900005
Deaths,Nigeria,Male,All Ages,Asthma,Number,2005,1399.2573263,2059.63150977,931.308353468
Deaths,Nigeria,Female,All Ages,Asthma,Number,2005,2041.78129614,3028.81995591,1392.60939155
Deaths,Nigeria,Male,All Ages,Asthma,Percent,2005,0.00170038354756,0.00244106313521,0.0011523771854
Deaths,Nigeria,Female,All Ages,Asthma,Percent,2005,0.00272496911584,0.00405038151298,0.00194741169114
Deaths,Nigeria,Male,All Ages,Asthma,Rate,2005,1.997604999,2.94036709524,1.32955260446
Deaths,Nigeria,Female,All Ages,Asthma,Rate,2005,3.00083563932,4.4515006998899995,2.04673825827
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2005,65.7611129035,109.094328026,31.4148647947
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2005,52.7514952362,94.8045640375,31.0456570153
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2005,7.98198019445e-05,0.000128708594096,3.87373391203e-05
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2005,7.04318715971e-05,0.000124552176113,4.22724179105e-05
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2005,0.0938817509879,0.155745030546,0.044848427646
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2005,0.0775296390616,0.13933564533700002,0.0456282532286
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Number,2003,3543.46935369,4617.58287809,2474.81079048
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Number,2003,7629.24663212,9882.62157216,5848.72445647
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Percent,2003,0.00429853936872,0.00558349869086,0.0031109589573
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Percent,2003,0.0101346848118,0.0126054636043,0.0080545273342
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Rate,2003,5.33588418292,6.953323137090001,3.72665950643
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Rate,2003,11.808487812400001,15.2962437862,9.05260962094
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Number,2005,3545.17362412,4716.33492479,2479.3312062
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Number,2005,7267.76769438,9338.50690758,5477.62053672
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Percent,2005,0.00430776113681,0.00554796115104,0.00304535246532
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Percent,2005,0.00970422037843,0.0121660053642,0.00754931015697
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Rate,2005,5.06115381407,6.73312481244,3.53953795245
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Rate,2005,10.6815437857,13.724939296499999,8.05053849614
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2006,3216.71192046,4204.9772397,2268.4201323
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2006,4101.46816017,6130.80563737,2899.25041244
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2006,0.0039092290908,0.00511879380503,0.00275325824462
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2006,0.00550142075055,0.00806103030347,0.00405566963968
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Rate,2006,4.4731995304400005,5.84749355219,3.15449319727
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Rate,2006,5.87631620012,8.78381864242,4.15385698522
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Number,2006,3583.71204825,4793.66703208,2512.72423088
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Number,2006,7078.15403517,9200.28348625,5376.69238685
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Percent,2006,0.00435375878003,0.00564778037486,0.00311971753097
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Percent,2006,0.00949393307753,0.012013754725,0.00731312764757
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Rate,2006,4.98355446428,6.66613288576,3.4942255096599997
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Rate,2006,10.141117668,13.1815664012,7.70337433865
Deaths,Nigeria,Male,All Ages,Asthma,Number,2006,1393.86163008,2075.19194532,937.150577972
Deaths,Nigeria,Female,All Ages,Asthma,Number,2006,2018.59065096,2969.46610408,1410.5953572
Deaths,Nigeria,Male,All Ages,Asthma,Percent,2006,0.00169326097769,0.00245866193874,0.00115651588158
Deaths,Nigeria,Female,All Ages,Asthma,Percent,2006,0.00270643032422,0.00396262453894,0.00192274189019
Deaths,Nigeria,Male,All Ages,Asthma,Rate,2006,1.93832128687,2.88578768162,1.30321322798
Deaths,Nigeria,Female,All Ages,Asthma,Rate,2006,2.89210509027,4.25445745075,2.02100906934
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2006,67.9752344784,112.16228155,33.4194892147
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2006,53.5234029573,93.2123737834,32.3839872832
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2006,8.24815978502e-05,0.000133393786499,4.16722089761e-05
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2006,7.17954002063e-05,0.000122236320859,4.36260512548e-05
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2006,0.0945272049439,0.155974261162,0.046473556588
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2006,0.0766848425003,0.13354861252699998,0.0463976658272
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Number,2007,3590.85926545,4777.71717383,2545.44109717
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Number,2007,6933.28650516,8956.05446099,5267.53848173
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Percent,2007,0.00439168698725,0.00572876243188,0.00311823456645
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Percent,2007,0.00936170374818,0.0117381389006,0.00726464492621
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Rate,2007,4.85828997962,6.46406159508,3.4438807154399997
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Rate,2007,9.67269759276,12.494681470499998,7.34879580617
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Number,2008,3568.90083162,4746.11522635,2500.80158491
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Number,2008,6635.0417381,8556.36589594,4978.19981311
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Percent,2008,0.00438516513427,0.00574433826678,0.00309298236926
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Percent,2008,0.00906035126207,0.0116144308179,0.00695493025455
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Rate,2008,4.69438346447,6.24284223358,3.28945021508
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Rate,2008,9.00694416066,11.615105508700001,6.75781246105
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2007,3240.21139687,4281.13462228,2303.04194598
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2007,4121.54544322,6086.93655731,2977.95095959
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2007,0.0039642652233,0.00519798455143,0.00279717395903
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2007,0.00556543131367,0.00830096532811,0.00411723767644
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Rate,2007,4.38387733898,5.79220512398,3.11592429046
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Rate,2007,5.7500094158,8.49194628571,4.15456927342
Deaths,Nigeria,Male,All Ages,Asthma,Number,2007,1360.75782165,2026.66129879,923.823170524
Deaths,Nigeria,Female,All Ages,Asthma,Number,2007,2022.95379297,2961.30216476,1407.73218184
Deaths,Nigeria,Male,All Ages,Asthma,Percent,2007,0.00166365345592,0.00240862206666,0.00114780122119
Deaths,Nigeria,Female,All Ages,Asthma,Percent,2007,0.0027302593853,0.00400541359179,0.00195419845542
Deaths,Nigeria,Male,All Ages,Asthma,Rate,2007,1.84105129189,2.74199225092,1.2498960612299999
Deaths,Nigeria,Female,All Ages,Asthma,Rate,2007,2.82224314097,4.13134237265,1.96394129629
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2007,70.0470861254,116.025361125,35.8662427474
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2007,54.987222748,93.8221627825,33.8882711602
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2007,8.55553738294e-05,0.000138784098344,4.43161200607e-05
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2007,7.42533984571e-05,0.000124907854213,4.56018668788e-05
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2007,0.0947709256945,0.156977705799,0.0485256020538
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2007,0.0767132263627,0.130892240991,0.0472778672322
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2009,3276.02784538,4347.91170945,2344.12679824
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2009,3992.1649155,5802.63922359,2882.60050353
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2009,0.00403893006743,0.00532042559021,0.00285420525549
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2009,0.00550654772982,0.0080613472764,0.00405382077905
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Rate,2009,4.1887503722499995,5.55926800718,2.99721567158
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Rate,2009,5.27212464418,7.66306951228,3.80681396577
Deaths,Nigeria,Male,All Ages,Asthma,Number,2009,1305.7771172,1890.30355538,903.621094184
Deaths,Nigeria,Female,All Ages,Asthma,Number,2009,1940.3621973,2817.46180708,1358.40273053
Deaths,Nigeria,Male,All Ages,Asthma,Percent,2009,0.00160848117568,0.00231126480817,0.00112286081447
Deaths,Nigeria,Female,All Ages,Asthma,Percent,2009,0.00267501965074,0.00386616556968,0.00194697136524
Deaths,Nigeria,Male,All Ages,Asthma,Rate,2009,1.6695750597599999,2.4169543407300003,1.15537577007
Deaths,Nigeria,Female,All Ages,Asthma,Rate,2009,2.562477146,3.72079063404,1.7939310283899998
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2009,74.5144998727,124.521089722,39.1122695495
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2009,56.581213747,91.4833658815,35.5238305813
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2009,9.17108650378e-05,0.000148308448304,4.84739707872e-05
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2009,7.80590447597e-05,0.000125629515851,4.8540844895e-05
Deaths,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2009,0.0952747210374,0.15921346995299998,0.05000920058299999
Deaths,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Rate,2009,0.0747221664704,0.12081457505,0.0469134082954
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Number,2010,3597.12152525,4801.48700701,2529.07033094
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Number,2010,6181.24367331,8058.77554551,4520.82228127
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Percent,2010,0.00446337307418,0.00581354004077,0.00315114802658
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Percent,2010,0.00863171595588,0.0110850573193,0.00653525671206
Deaths,Nigeria,Male,All Ages,Ischemic stroke,Rate,2010,4.47227208564,5.9696499438,3.14437267807
Deaths,Nigeria,Female,All Ages,Ischemic stroke,Rate,2010,7.94339009905,10.3561679917,5.80961645367
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2010,3299.92900218,4423.32814916,2352.23948765
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2010,3940.49148982,5750.86980755,2795.06138085
Deaths,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2010,0.00409605961637,0.00541101022524,0.00290301589672
Deaths,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2010,0.0055031122922,0.00800637917763,0.00405495470073
