"zone","state","sector","lga","ea","hhid","dist_road2","dist_popcenter2","dist_market","dist_border2","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","popdensity","ssa_aez09","afmnslp_pct","srtm_nga","twi_nga","srtm_nga_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2015_tot","h2015_wetQ","h2015_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2015_eviarea","h2015_evimax","h2015_grn","h2015_sen","LAT_DD_MOD","LON_DD_MOD","distY1Y3"
3,20,2,2028,498,200162,17.8,54.6,83.6,101.9,81.9,258,250,791,257,589,39,20,340,312,0,530,18,3,2,2,1,1,1,1,1,787,541,17,804,609,18,81.8,0.4208,158,272,78,0.4097,174,272,12.2528006094,7.61914102769,
3,20,2,2028,498,200163,17.8,54.6,83.6,101.9,81.9,258,250,791,257,589,39,20,340,312,0,530,14,3,2,2,1,1,1,1,1,787,541,17,804,609,18,81.8,0.4208,158,272,78,0.4097,174,272,12.2528006094,7.61914102769,
3,20,2,2028,498,200164,17.7,54.6,83.6,102,82,258,250,791,257,589,39,20,340,312,0,530,14,3,2,2,1,1,1,1,1,787,541,17,804,609,18,81.8,0.4208,158,272,78,0.4097,174,272,12.2528006094,7.61914102769,
3,20,2,2028,498,200165,17.6,54.5,83.5,102,82.1,258,250,791,257,589,39,20,340,312,0,530,18,3,2,2,1,1,1,1,1,787,541,17,804,609,18,81.8,0.4208,158,272,78,0.4097,174,272,12.2528006094,7.61914102769,
3,20,2,2028,498,200166,17.7,54.5,83.5,102,82.1,258,250,791,257,589,39,20,340,312,0,530,18,3,2,2,1,1,1,1,1,787,541,17,804,609,18,81.8,0.4208,158,272,78,0.4097,174,272,12.2528006094,7.61914102769,
3,20,2,2028,498,200167,17.7,54.5,83.5,102,82.1,258,250,791,257,589,39,20,340,312,0,530,18,3,2,2,1,1,1,1,1,787,541,17,804,609,18,81.8,0.4208,158,272,78,0.4097,174,272,12.2528006094,7.61914102769,
3,20,2,2028,498,200168,17.8,54.6,83.7,101.9,81.9,258,250,791,257,589,39,20,340,312,0,530,13,3,2,2,1,1,1,1,1,787,541,17,804,609,18,81.8,0.4208,158,272,78,0.4097,174,272,12.2528006094,7.61914102769,
3,20,2,2028,498,200169,18,54.7,83.7,101.7,81.8,258,250,791,257,589,39,20,340,312,0,530,14,3,2,2,1,1,1,1,1,787,541,17,804,609,18,81.8,0.4208,158,272,78,0.4097,174,272,12.2528006094,7.61914102769,
3,20,2,2028,498,200170,17.8,54.6,83.6,101.9,82,258,250,791,257,589,39,20,340,312,0,530,18,3,2,2,1,1,1,1,1,787,541,17,804,609,18,81.8,0.4208,158,272,78,0.4097,174,272,12.2528006094,7.61914102769,
3,20,1,2012,844,200181,1.3,63.2,79.2,78.6,63.2,258,250,756,249,571,48,30,6800,312,0,540,15,3,2,2,1,1,1,1,1,779,544,17,774,595,18,81.8,0.4208,158,272,78,0.4097,174,272,12.4454665016,7.49114788919,
3,20,1,2012,844,200182,1,62.8,78.9,78.3,62.8,258,250,756,249,571,46,20,40,312,0,540,13,3,2,2,1,1,1,1,1,778,543,17,774,595,18,81.8,0.4208,158,272,78,0.4097,174,272,12.4454665016,7.49114788919,
3,20,1,2012,844,200183,1.2,63.2,79.1,78.5,63.2,258,250,756,249,571,48,30,6800,312,0,530,15,3,2,2,1,1,1,1,1,779,544,17,773,594,18,81.8,0.4208,158,272,78,0.4097,174,272,12.4454665016,7.49114788919,
3,20,1,2012,844,200184,0.9,62.8,78.9,78.3,62.8,258,250,756,249,571,46,20,40,312,0,540,13,3,2,2,1,1,1,1,1,778,543,17,773,595,18,81.8,0.4208,158,272,78,0.4097,174,272,12.4454665016,7.49114788919,
3,20,1,2012,844,200185,1.1,62.9,79,78.4,62.9,258,250,756,249,571,46,20,40,312,0,540,13,3,2,2,1,1,1,1,1,778,544,17,774,595,18,81.8,0.4208,158,272,78,0.4097,174,272,12.4454665016,7.49114788919,
3,20,1,2012,844,200186,1.1,63.1,78.9,78.3,63,258,250,756,249,571,47,30,6800,312,0,530,13,3,2,2,1,1,1,1,1,779,544,17,773,594,18,81.8,0.4208,158,272,78,0.4097,174,272,12.4454665016,7.49114788919,
3,20,1,2012,844,200187,1.3,63.2,79.1,78.5,63.2,258,250,756,249,571,48,30,6800,312,0,540,15,3,2,2,1,1,1,1,1,779,544,17,774,595,18,81.8,0.4208,158,272,78,0.4097,174,272,12.4454665016,7.49114788919,
3,20,1,2012,844,200188,0.9,62.8,78.8,78.3,62.8,258,250,756,249,571,47,20,40,312,0,540,13,3,2,2,1,1,1,1,1,778,543,17,773,595,18,81.8,0.4208,158,272,78,0.4097,174,272,12.4454665016,7.49114788919,
3,20,1,2012,844,200189,1.1,63,78.9,78.3,63,258,250,756,249,571,47,30,6800,312,0,530,13,3,2,2,1,1,1,1,1,779,544,17,773,594,18,81.8,0.4208,158,272,78,0.4097,174,272,12.4454665016,7.49114788919,
3,20,1,2012,844,200190,1,62.8,78.9,78.3,62.8,258,250,756,249,571,47,20,6800,312,0,540,14,3,2,2,1,1,1,1,1,778,543,17,773,595,18,81.8,0.4208,158,272,78,0.4097,174,272,12.4454665016,7.49114788919,
3,21,2,2106,2822,210001,1.7,2.2,36,92.9,3.3,283,271,804,221,551,28,150,6810,312,1.75,240,16,2,1,1,1,1,1,1,1,724,527,18,800,639,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.4497965742,4.19027819896,
3,21,2,2106,2822,210002,1.7,2.3,36,92.8,3.4,283,271,804,221,551,26,150,6810,312,1.75,240,18,2,1,1,1,1,1,1,1,724,528,18,800,639,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.4497965742,4.19027819896,
3,21,2,2106,2822,210003,3,3.8,37,91.5,4.8,284,272,799,220,548,54,30,2390,312,1.75,240,14,2,1,1,1,3,2,1,1,724,528,18,798,637,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.4497965742,4.19027819896,
3,21,2,2106,2822,210004,1.8,2.3,36.1,92.7,3.5,283,271,804,221,551,26,150,6810,312,1.75,240,18,2,1,1,1,1,1,1,1,724,528,18,800,639,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.4497965742,4.19027819896,
3,21,2,2106,2822,210005,1.8,2.3,36.1,92.7,3.5,283,271,804,221,551,26,150,6810,312,1.75,240,18,2,1,1,1,1,1,1,1,724,528,18,800,639,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.4497965742,4.19027819896,
3,21,2,2106,2822,210006,1.8,2.4,36.1,92.7,3.5,283,271,804,221,551,26,150,6810,312,1.75,240,17,2,1,1,1,1,1,1,1,724,528,18,800,639,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.4497965742,4.19027819896,
3,21,2,2106,2822,210007,1.9,2.4,36.2,92.7,3.5,283,271,804,221,551,26,150,6810,312,1.75,240,17,2,1,1,1,1,1,1,1,724,528,18,800,639,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.4497965742,4.19027819896,
3,21,2,2106,2822,210008,1.9,2.4,36.2,92.7,3.5,283,271,804,221,551,26,150,6810,312,1.75,240,13,2,1,1,1,1,1,1,1,724,527,18,800,639,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.4497965742,4.19027819896,
3,21,2,2106,2822,210009,1.7,2.2,36,92.9,3.3,283,271,804,221,551,28,150,6810,312,1.75,240,16,2,1,1,1,1,1,1,1,724,527,18,800,639,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.4497965742,4.19027819896,
3,21,2,2106,2822,210010,1.7,2.2,36,92.9,3.3,283,271,804,221,551,28,150,6810,312,1.75,240,16,2,1,1,1,1,1,1,1,724,528,18,800,639,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.4497965742,4.19027819896,
3,21,2,2106,236,210011,10.5,10.6,45.3,95,9.9,287,275,769,202,517,59,20,1820,312,0,200,15,1,1,1,1,2,2,1,1,699,511,18,803,638,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.5373078978,4.15778390928,
3,21,2,2106,236,210012,10.5,10.6,45.3,95,9.9,287,275,769,202,517,59,20,1820,312,0,200,15,1,1,1,1,2,2,1,1,699,511,18,803,638,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.5373078978,4.15778390928,
3,21,2,2106,236,210013,10.6,10.6,45.3,95,9.9,287,275,769,202,517,59,20,1820,312,0,200,15,1,1,1,1,2,2,1,1,699,511,18,803,638,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.5373078978,4.15778390928,
3,21,2,2106,236,210014,10.6,10.7,45.4,95,10,287,275,769,202,517,58,20,1820,312,0,200,14,1,1,1,1,2,2,1,1,699,511,18,803,638,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.5373078978,4.15778390928,
3,21,2,2106,236,210015,10.7,10.8,45.5,95.2,10.1,287,275,769,202,517,54,20,1240,312,0,200,13,1,1,1,1,2,2,1,1,699,511,18,803,638,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.5373078978,4.15778390928,
3,21,2,2106,236,210016,10.7,10.8,45.5,95,10,287,275,769,202,517,58,20,1820,312,0,200,16,1,1,1,1,2,2,1,1,699,511,18,803,638,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.5373078978,4.15778390928,
3,21,2,2106,0,210017,8.7,9.3,42.2,88.1,9.8,285,273,783,213,536,49,30,2220,312,0,220,14,2,1,1,1,3,2,1,1,719,527,18,791,631,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.4333487503,4.09303146701,8
3,21,2,2106,236,210018,10.7,10.8,45.5,95,10,287,275,769,202,517,58,20,1820,312,0,200,15,1,1,1,1,2,2,1,1,699,511,18,803,638,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.5373078978,4.15778390928,
3,21,2,2106,236,210019,10.7,10.8,45.5,95,10.1,287,275,769,202,517,58,20,1820,312,0,200,16,1,1,1,1,2,2,1,1,699,511,18,803,638,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.5373078978,4.15778390928,
3,21,2,2106,236,210020,10.7,10.8,45.5,95,10.1,287,275,769,202,517,58,20,1820,312,0,200,16,1,1,1,1,2,2,1,1,699,511,18,803,638,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.5373078978,4.15778390928,
3,21,2,2109,38,210021,9.3,68.2,72.8,104.8,101,278,263,909,248,623,96,14,50,312,1.75,200,13,1,2,1,2,1,1,1,2,877,584,18,805,547,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.6150199084,4.54156296556,
3,21,2,2109,38,210022,9.3,68.2,72.8,104.8,101,278,263,909,248,623,96,14,50,312,1.75,200,13,1,2,1,2,1,1,1,2,877,584,18,805,547,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.6150199084,4.54156296556,
3,21,2,2109,38,210023,9.3,68.2,72.8,104.8,101,278,263,909,248,623,96,14,50,312,1.75,200,13,1,2,1,2,1,1,1,2,877,584,18,805,547,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.6150199084,4.54156296556,
3,21,2,2109,38,210024,9.3,68.2,72.8,104.8,101,278,263,909,248,623,96,14,50,312,1.75,200,13,1,2,1,2,1,1,1,2,877,584,18,805,547,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.6150199084,4.54156296556,
3,21,2,2109,38,210025,9.3,68.2,72.8,104.8,101,278,263,909,248,623,96,14,50,312,1.75,200,13,1,2,1,2,1,1,1,2,877,584,18,805,547,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.6150199084,4.54156296556,
3,21,2,2109,38,210026,9.3,68.2,72.8,104.8,101,278,263,909,248,623,96,14,50,312,1.75,200,13,1,2,1,2,1,1,1,2,877,584,18,805,547,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.6150199084,4.54156296556,
3,21,2,2109,38,210027,9.2,68.3,72.9,104.8,101.1,278,263,909,248,623,96,14,50,312,1.75,190,13,1,2,1,2,1,1,1,2,877,584,18,805,547,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.6150199084,4.54156296556,
3,21,2,2109,38,210028,9.1,68.2,72.8,104.7,100.9,278,263,909,248,623,95,14,50,312,1.75,190,13,1,2,1,2,1,1,1,2,877,583,18,805,547,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.6150199084,4.54156296556,
3,21,2,2109,38,210029,9.2,68.1,72.8,104.7,100.9,278,263,909,248,623,95,14,50,312,1.75,190,13,1,2,1,2,1,1,1,2,877,584,18,805,547,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.6150199084,4.54156296556,
3,21,2,2109,38,210030,9.2,68.2,72.8,104.7,101,278,263,909,248,623,96,14,50,312,1.75,200,13,1,2,1,2,1,1,1,2,877,584,18,805,547,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.6150199084,4.54156296556,
3,21,2,2119,3956,210031,21.7,84.2,125.8,241.4,235.1,259,245,1052,272,709,93,14,50,312,0,490,16,2,2,1,2,1,1,1,2,1057,655,20,997,609,21,84.8,0.4194,138,279,75.4,0.3965,151,281,11.2880018929,5.9197808717,
3,21,2,2119,3956,210032,21.8,84.3,125.7,241.4,235.2,259,245,1052,272,709,93,14,50,312,0,490,14,2,2,1,2,1,1,1,2,1057,655,20,997,610,21,84.8,0.4194,138,279,75.4,0.3965,151,281,11.2880018929,5.9197808717,
3,21,2,2119,3956,210033,21.8,84.3,125.7,241.4,235.2,259,245,1052,272,709,93,14,50,312,0,490,15,2,2,1,2,1,1,1,2,1057,655,20,997,610,21,84.8,0.4194,138,279,75.4,0.3965,151,281,11.2880018929,5.9197808717,
3,21,2,2119,3956,210034,21.8,84.3,125.7,241.4,235.2,259,245,1052,272,709,97,14,50,312,0,490,15,2,2,1,2,1,1,1,2,1057,655,20,998,610,21,84.8,0.4194,138,279,75.4,0.3965,151,281,11.2880018929,5.9197808717,
3,21,2,2119,3956,210035,21.9,84.4,125.7,241.5,235.3,259,245,1052,272,709,100,14,50,312,0,490,14,2,2,1,2,1,1,1,2,1057,655,20,998,610,21,84.8,0.4194,138,279,75.4,0.3965,151,281,11.2880018929,5.9197808717,
3,21,2,2119,3956,210036,21.9,84.4,125.5,241.1,235.2,259,245,1052,272,709,97,14,50,312,0,490,13,2,2,1,2,1,1,1,2,1057,655,20,998,609,21,84.8,0.4194,138,279,75.4,0.3965,151,281,11.2880018929,5.9197808717,
3,21,2,2119,3956,210037,21.9,84.4,125.6,241.4,235.3,259,245,1052,272,709,97,14,50,312,0,490,14,2,2,1,2,1,1,1,2,1057,655,20,998,610,21,84.8,0.4194,138,279,75.4,0.3965,151,281,11.2880018929,5.9197808717,
3,21,2,2119,3956,210038,22,84.5,125.5,241.3,235.4,259,245,1052,272,709,97,14,50,312,0,490,15,2,2,1,2,1,1,1,2,1057,655,20,998,610,21,84.8,0.4194,138,279,75.4,0.3965,151,281,11.2880018929,5.9197808717,
3,21,2,2119,3956,210039,21.9,84.4,125.5,241.1,235.2,259,245,1052,272,709,97,14,50,312,0,490,13,2,2,1,2,1,1,1,2,1057,655,20,998,609,21,84.8,0.4194,138,279,75.4,0.3965,151,281,11.2880018929,5.9197808717,
3,21,2,2119,3956,210040,21.4,84,125.9,241.2,234.8,260,245,1049,272,708,88,14,50,312,1.75,490,13,2,2,1,2,1,1,1,2,1056,655,20,996,608,21,84.8,0.4194,138,279,75.4,0.3965,151,281,11.2880018929,5.9197808717,
3,21,2,2119,2146,210041,4.5,34.8,154.8,214,192.6,264,249,1005,263,685,86,14,60,312,1.75,390,13,2,1,1,2,1,1,1,2,988,614,19,845,565,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.3020426575,5.50842843729,
3,21,2,2119,2146,210042,4.3,34.9,154.7,214.1,192.6,264,250,1002,263,684,79,14,60,312,1.75,390,14,2,1,1,2,1,1,1,2,988,614,19,846,566,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.3020426575,5.50842843729,
3,21,2,2119,2146,210043,4.2,35,154.8,214.3,192.7,264,250,1002,263,684,79,14,60,312,1.75,390,21,2,1,1,2,1,1,1,2,988,614,19,846,566,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.3020426575,5.50842843729,
3,21,2,2119,2146,210044,4.3,34.8,154.7,214.1,192.5,264,250,1002,263,684,79,14,60,312,1.75,390,13,2,1,1,2,1,1,1,2,988,614,19,846,566,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.3020426575,5.50842843729,
3,21,2,2119,2146,210045,4.3,34.9,154.7,214.1,192.6,264,250,1002,263,684,79,14,60,312,1.75,390,13,2,1,1,2,1,1,1,2,988,614,19,846,566,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.3020426575,5.50842843729,
3,21,2,2119,2146,210046,4.3,34.8,154.7,214.1,192.5,264,250,1002,263,684,82,14,60,312,1.75,390,13,2,1,1,2,1,1,1,2,988,614,19,846,566,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.3020426575,5.50842843729,
3,21,2,2119,2146,210047,4.3,34.8,154.7,214.1,192.6,264,250,1002,263,684,86,14,60,312,1.75,390,14,2,1,1,2,1,1,1,2,988,614,19,845,566,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.3020426575,5.50842843729,
3,21,2,2119,2146,210048,4.4,34.7,154.7,214,192.5,264,250,1002,263,684,86,14,60,312,1.75,390,13,2,1,1,2,1,1,1,2,988,614,19,845,565,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.3020426575,5.50842843729,
3,21,2,2119,2146,210049,4.4,34.8,154.7,214.1,192.6,264,250,1002,263,684,86,14,60,312,1.75,390,14,2,1,1,2,1,1,1,2,988,614,19,845,565,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.3020426575,5.50842843729,
3,21,2,2119,2146,210050,4.5,34.8,154.8,214.1,192.6,264,249,1005,263,685,86,14,60,312,1.75,390,14,2,1,1,2,1,1,1,2,988,614,19,845,565,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.3020426575,5.50842843729,
3,21,2,2115,926,210051,7.9,88.5,117.9,204.5,249.2,272,255,1068,230,653,35,20,70,313,1.75,180,13,1,3,3,2,1,1,1,2,912,529,20,701,432,20,84.8,0.4194,138,279,75.4,0.3965,151,281,10.2669058861,4.67390470965,
3,21,2,2115,926,210052,7.9,88.5,117.9,204.5,249.2,272,255,1068,230,653,35,20,70,313,1.75,180,13,1,3,3,2,1,1,1,2,912,529,20,701,432,20,84.8,0.4194,138,279,75.4,0.3965,151,281,10.2669058861,4.67390470965,
3,21,2,2115,926,210053,7.8,87.7,117.3,205.3,249.7,272,255,1069,230,653,35,20,70,313,1.75,180,13,1,3,3,2,1,1,1,2,914,530,20,704,433,20,84.8,0.4194,138,279,75.4,0.3965,151,281,10.2669058861,4.67390470965,
3,21,2,2115,926,210054,7.6,87.8,117.2,205.4,249.8,272,255,1070,230,654,35,20,70,313,1.75,180,13,1,3,3,2,1,1,1,2,914,530,20,704,432,20,84.8,0.4194,138,279,75.4,0.3965,151,281,10.2669058861,4.67390470965,
3,21,2,2115,926,210055,7.4,87.7,117,205.6,250,272,255,1069,230,653,35,20,270,313,1.75,180,13,1,3,3,2,1,1,1,2,915,530,20,705,432,20,84.8,0.4194,138,279,75.4,0.3965,151,281,10.2669058861,4.67390470965,
3,21,2,2115,926,210056,7.5,87.7,117.1,205.5,249.9,272,255,1069,230,653,35,20,70,313,1.75,180,15,1,3,3,2,1,1,1,2,915,530,20,704,432,20,84.8,0.4194,138,279,75.4,0.3965,151,281,10.2669058861,4.67390470965,
3,21,2,2115,926,210057,7.7,87.7,117.2,205.4,249.8,272,255,1069,230,653,35,20,70,313,1.75,180,13,1,3,3,2,1,1,1,2,914,530,20,704,432,20,84.8,0.4194,138,279,75.4,0.3965,151,281,10.2669058861,4.67390470965,
3,21,2,2115,926,210058,7.3,87.8,116.9,205.7,250.1,272,255,1070,230,654,35,20,270,313,1.75,180,14,1,3,3,2,1,1,1,2,915,530,20,705,432,20,84.8,0.4194,138,279,75.4,0.3965,151,281,10.2669058861,4.67390470965,
3,21,2,2115,926,210060,7.3,87.7,116.8,205.8,250.2,272,255,1069,230,653,35,20,270,313,1.75,180,13,1,3,3,2,1,1,1,2,915,530,20,705,432,20,84.8,0.4194,138,279,75.4,0.3965,151,281,10.2669058861,4.67390470965,
3,21,2,2117,554,210061,9,79.1,130.7,129.1,156.2,274,259,955,247,637,64,20,660,312,0,150,13,1,1,1,1,1,1,1,2,862,551,19,759,502,20,84.8,0.4194,138,279,75.4,0.3965,151,281,11.1106189745,4.58047882022,
3,21,2,2117,554,210062,9,79.2,130.7,129.2,156.2,274,259,955,247,637,64,20,660,312,0,150,13,1,1,1,1,1,1,1,2,862,551,19,759,502,20,84.8,0.4194,138,279,75.4,0.3965,151,281,11.1106189745,4.58047882022,
3,21,2,2117,554,210063,8.9,79.1,130.7,129.2,156.3,274,259,955,247,637,64,20,660,312,0,150,13,1,1,1,1,1,1,1,2,862,551,19,759,502,20,84.8,0.4194,138,279,75.4,0.3965,151,281,11.1106189745,4.58047882022,
3,21,2,2117,554,210064,8.9,79.1,130.7,129.2,156.2,274,259,955,247,637,64,20,660,312,0,150,13,1,1,1,1,1,1,1,2,862,551,19,759,502,20,84.8,0.4194,138,279,75.4,0.3965,151,281,11.1106189745,4.58047882022,
3,21,2,2117,554,210065,8.9,79.1,130.7,129.2,156.2,274,259,955,247,637,64,20,660,312,0,150,13,1,1,1,1,1,1,1,2,862,551,19,759,502,20,84.8,0.4194,138,279,75.4,0.3965,151,281,11.1106189745,4.58047882022,
3,21,2,2117,554,210066,8.9,79.1,130.7,129.2,156.2,274,259,955,247,637,64,20,660,312,0,150,13,1,1,1,1,1,1,1,2,862,551,19,759,502,20,84.8,0.4194,138,279,75.4,0.3965,151,281,11.1106189745,4.58047882022,
3,21,2,2117,554,210067,8.9,79.1,130.7,129.2,156.2,274,259,955,247,637,64,20,660,312,0,150,13,1,1,1,1,1,1,1,2,862,551,19,759,502,20,84.8,0.4194,138,279,75.4,0.3965,151,281,11.1106189745,4.58047882022,
3,21,2,2117,554,210068,8.9,79.1,130.7,129.2,156.2,274,259,955,247,637,64,20,660,312,0,150,14,1,1,1,1,1,1,1,2,862,551,19,759,502,20,84.8,0.4194,138,279,75.4,0.3965,151,281,11.1106189745,4.58047882022,
3,21,2,2117,554,210069,8.9,79.1,130.7,129.2,156.3,274,259,955,247,637,64,20,660,312,0,150,13,1,1,1,1,1,1,1,2,862,551,19,759,502,20,84.8,0.4194,138,279,75.4,0.3965,151,281,11.1106189745,4.58047882022,
3,21,2,2117,554,210070,8.9,79.1,130.7,129.2,156.2,274,259,955,247,637,64,20,660,312,0,150,13,1,1,1,1,1,1,1,2,862,551,19,759,502,20,84.8,0.4194,138,279,75.4,0.3965,151,281,11.1106189745,4.58047882022,
3,21,1,2108,520,210071,1.1,0.7,100.9,5.2,91.1,288,272,797,226,560,72,14,11490,312,0,180,15,1,1,1,1,2,1,1,1,776,560,18,828,677,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.8467109339,3.66529444486,
3,21,1,2108,520,210072,1,0.6,100.9,5.2,91.1,288,272,797,226,560,79,14,11490,312,0,180,14,1,1,1,1,2,1,1,1,776,560,18,828,678,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.8467109339,3.66529444486,
3,21,1,2108,520,210073,1,0.6,100.9,5.3,91.1,288,272,797,226,560,63,14,13840,312,0,180,14,1,1,1,1,2,1,1,1,776,560,18,828,678,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.8467109339,3.66529444486,
3,21,1,2108,520,210074,0.9,0.5,100.8,5.4,91,288,272,797,226,560,63,14,13840,312,0,180,13,1,1,1,1,2,1,1,1,776,560,18,828,678,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.8467109339,3.66529444486,
3,21,1,2108,520,210075,0.9,0.5,100.8,5.4,91,288,272,797,226,560,63,14,13840,312,0,180,13,1,1,1,1,2,1,1,1,776,560,18,828,678,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.8467109339,3.66529444486,
3,21,1,2108,520,210076,0.9,0.6,100.8,5.4,91,288,272,797,226,560,63,14,13840,312,0,180,15,1,1,1,1,2,1,1,1,776,560,18,828,678,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.8467109339,3.66529444486,
3,21,1,2108,520,210077,1,0.6,100.8,5.3,91,288,272,797,226,560,63,14,13840,312,0,180,15,1,1,1,1,2,1,1,1,776,560,18,828,678,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.8467109339,3.66529444486,
3,21,1,2108,520,210078,1,0.6,100.8,5.3,91,288,272,797,226,560,63,14,13840,312,0,180,15,1,1,1,1,2,1,1,1,776,560,18,828,678,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.8467109339,3.66529444486,
3,21,1,2108,520,210079,0.9,0.5,100.8,5.4,90.9,288,272,797,226,560,63,14,13840,312,0,180,14,1,1,1,1,2,1,1,1,776,560,18,828,678,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.8467109339,3.66529444486,
3,21,1,2108,520,210080,0.9,0.5,100.7,5.4,90.9,288,272,797,226,560,63,14,13840,312,0,180,14,1,1,1,1,2,1,1,1,776,560,18,828,678,19,84.8,0.4194,138,279,75.4,0.3965,151,281,11.8467109339,3.66529444486,
3,21,2,2102,1124,210081,21.6,38.6,73.2,102.4,37.7,287,275,625,184,453,66,30,340,312,0,220,13,2,2,2,1,1,1,1,1,663,492,18,680,551,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.6613866589,3.90166933878,
3,21,2,2102,1124,210082,21.6,38.6,73.2,102.4,37.7,287,275,625,184,453,66,30,340,312,0,220,13,2,2,2,1,1,1,1,1,663,492,18,680,551,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.6613866589,3.90166933878,
3,21,2,2102,1124,210083,21.6,38.6,73.2,102.4,37.7,287,275,625,184,453,66,30,340,312,0,220,13,2,2,2,1,1,1,1,1,663,492,18,680,551,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.6613866589,3.90166933878,
3,21,2,2102,1124,210084,21.6,38.6,73.2,102.4,37.8,287,275,625,184,453,66,30,340,312,0,220,16,2,2,2,1,1,1,1,1,663,492,18,680,551,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.6613866589,3.90166933878,
3,21,2,2102,1124,210085,21.6,38.6,73.2,102.4,37.8,287,275,625,184,453,66,30,340,312,0,220,16,2,2,2,1,1,1,1,1,663,492,18,680,551,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.6613866589,3.90166933878,
3,21,2,2102,1124,210086,21.6,38.6,73.2,102.4,37.8,287,275,625,184,453,66,30,340,312,0,220,16,2,2,2,1,1,1,1,1,663,492,18,680,551,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.6613866589,3.90166933878,
3,21,2,2102,1124,210087,21.6,38.6,73.2,102.4,37.8,287,275,625,184,453,66,30,340,312,0,220,14,2,2,2,1,1,1,1,1,663,492,18,679,551,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.6613866589,3.90166933878,
3,21,2,2102,1124,210088,21.6,38.7,73.2,102.4,37.8,287,275,625,184,453,66,30,340,312,0,220,14,2,2,2,1,1,1,1,1,663,492,18,679,551,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.6613866589,3.90166933878,
3,21,2,2102,1124,210089,21.7,38.7,73.3,102.4,37.9,287,275,625,184,453,66,30,340,312,0,220,13,2,2,2,1,1,1,1,1,663,492,18,679,551,19,84.8,0.4194,138,279,75.4,0.3965,151,281,12.6613866589,3.90166933878,
